cipher,platform,variant,unknown_bits,keys_tested,seconds,keys_per_sec,found_key
zuc_128,cpu,cpu_optimized_ilp2,9,512,0.000163071,3.13974e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,10,1024,0.00033121,3.09169e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,11,2048,0.000655441,3.12461e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,12,4096,0.00130276,3.14409e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,13,8192,0.00262865,3.11643e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,14,16384,0.00525979,3.11496e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,15,32768,0.0104892,3.12398e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,16,65536,0.0209563,3.12727e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,17,131072,0.0420228,3.11907e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,18,262144,0.0838951,3.12466e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,19,524288,0.168467,3.11212e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,20,1048576,0.337654,3.10548e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,21,2097152,0.677039,3.09754e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,22,4194304,1.34495,3.11855e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,23,8388608,2.68659,3.12239e+06,0xa55a12343fffffff
zuc_128,cpu,cpu_optimized_ilp2,24,16777216,5.38244,3.11703e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,1,2,5.6e-06,357143,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,2,4,4.18e-06,956938,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,3,8,7.82e-06,1.02302e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,4,16,1.536e-05,1.04167e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,5,32,3.054e-05,1.04781e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,6,64,6.082e-05,1.05229e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,7,128,0.00012129,1.05532e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,8,256,0.00024924,1.02712e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,9,512,0.000489621,1.04571e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,10,1024,0.000987541,1.03692e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,11,2048,0.00198419,1.03216e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,12,4096,0.00396853,1.03212e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,13,8192,0.00789846,1.03716e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,14,16384,0.0157989,1.03704e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,15,32768,0.0316412,1.03561e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,16,65536,0.0633887,1.03388e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,17,131072,0.126608,1.03526e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,18,262144,0.253988,1.03211e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,19,524288,0.505888,1.03637e+06,0xa55a12343fffffff
