cipher,platform,variant,unknown_bits,keys_tested,seconds,keys_per_sec,found_key
trivium,cpu,cpu_optimized_circular,11,2048,0.00687983,297682,0x0000000000000000
trivium,cpu,cpu_optimized_circular,12,4096,0.0137425,298054,0x0000000000000000
trivium,cpu,cpu_optimized_circular,13,8192,0.0274376,298569,0x0000000000000000
trivium,cpu,cpu_optimized_circular,14,16384,0.0548002,298977,0x0000000000000000
trivium,cpu,cpu_optimized_circular,15,32768,0.109979,297947,0x0000000000000000
trivium,cpu,cpu_optimized_circular,16,65536,0.219704,298293,0x0000000000000000
trivium,cpu,cpu_optimized_circular,17,131072,0.439638,298136,0x0000000000000000
trivium,cpu,cpu_optimized_circular,18,262144,0.878047,298554,0x0000000000000000
trivium,cpu,cpu_optimized_circular,19,524288,1.75584,298597,0x0000000000000000
trivium,cpu,cpu_optimized_circular,20,1048576,3.51315,298472,0x0000000000000000
trivium,cpu,cpu_optimized_circular,21,2097152,7.03383,298152,0x0000000000000000
trivium,cpu,cpu_optimized_circular,22,4194304,14.1103,297251,0x0000000000000000
trivium,cpu,cpu_optimized_circular,23,8388608,28.3101,296311,0x0000000000000000
trivium,cpu,cpu_optimized_circular,24,16777216,56.6296,296262,0x0000000000000000
trivium,cpu,cpu_optimized_circular,25,33554432,112.667,297819,0x0000000000000000
trivium,cpu,cpu_optimized_circular,26,67108864,225.087,298147,0x0000000000000000
trivium,cpu,cpu_optimized_circular,27,134217728,451.187,297477,0x0000000000000000
trivium,cpu,cpu_optimized_circular,28,268435456,900.298,298163,0x0000000000000000
trivium,cpu,cpu_optimized_circular,29,536870912,1808.32,296890,0x0000000000000000
trivium,cpu,cpu_optimized_circular,30,1073741824,3680.66,291725,0x0000000000000000
chacha20,cpu,cpu_optimized_ilp2,1,2,4.8e-07,4.16667e+06,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,2,4,4.7e-07,8.51064e+06,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,3,8,8.5e-07,9.41176e+06,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,4,16,1.63e-06,9.81595e+06,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,5,32,3.17e-06,1.00946e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,6,64,6.32e-06,1.01266e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,7,128,1.258e-05,1.01749e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,8,256,2.519e-05,1.01628e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,9,512,5.022e-05,1.01951e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,10,1024,0.00010063,1.01759e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,11,2048,0.00020116,1.0181e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,12,4096,0.0004019,1.01916e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,13,8192,0.000803061,1.0201e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,14,16384,0.00161211,1.01631e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,15,32768,0.00322979,1.01455e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,16,65536,0.00643137,1.019e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,17,131072,0.0128756,1.01799e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,18,262144,0.025721,1.01918e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,19,524288,0.051778,1.01257e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,20,1048576,0.103863,1.00957e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,21,2097152,0.206274,1.01668e+07,0xa55a12343fffffff
chacha20,cpu,cpu_optimized_ilp2,22,4194304,0.413238,1.01498e+07,0xa55a12343fffffff
